attemptdate,attemptresult,userid,type,defsite,groupname,maxsessionuid
3/10/2020 15:43,LOGOUT,HBA1993,AUTHORIZED,TX,PLANNER,884853
3/10/2020 15:43,LOGIN,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,885053
3/10/2020 15:43,TIMEOUT,HBA1974,LIMITED,LA,MAINTENANCE TECHNICIAN,885314
3/10/2020 15:43,TIMEOUT,HBA2091,AUTHORIZED,TX,MASTER DATA,884859
3/10/2020 15:43,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,885054
3/10/2020 15:43,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,885055
3/10/2020 15:44,LOGIN,HBA2099,AUTHORIZED,LA,ENGINEER,885148
3/10/2020 15:44,TIMEOUT,HBA1897,AUTHORIZED,LA,PLANNER,884672
3/10/2020 15:44,TIMEOUT,HBA2073,LIMITED,LA,CONTRACTOR SUPERVISOR,884948
3/10/2020 15:45,TIMEOUT,HBA2048,AUTHORIZED,LA,PLANNER,884329
3/10/2020 15:45,LOGIN,HBA1780,LIMITED,LA,MAINTENANCE SUPERVISOR,885234
3/10/2020 15:45,LOGOUT,HBA1717,AUTHORIZED,LA,PLANNER,884638
3/10/2020 15:45,LOGIN,HBA2030,LIMITED,LA,MAINTENANCE TECHNICIAN,885056
3/10/2020 15:45,TIMEOUT,HBA1985,AUTHORIZED,TX,STOREROOM CLERK,884782
3/10/2020 15:46,LOGOUT,HBA2138,LIMITED,TX,MAINTENANCE TECHNICIAN,885147
3/10/2020 15:46,TIMEOUT,HBA1976,AUTHORIZED,LA,STOREROOM CLERK,885308
3/10/2020 15:47,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,885054
3/10/2020 15:47,LOGIN,HBA2153,LIMITED,TX,CONTRACTOR,885315
3/10/2020 15:47,SYSLOGOUT,HBA1841,LIMITED,TX,QUICK REPORTING USER,884916
3/10/2020 15:48,LOGIN,HBA1911,AUTHORIZED,TX,PLANNER,885316
3/10/2020 15:48,LOGOUT,HBA1623,EXPRESS,TX,MAINTENANCE TECHNICIAN,884947
3/10/2020 15:48,LOGOUT,HBA1893,AUTHORIZED,LA,PLANNER,884936
3/10/2020 15:48,TIMEOUT,HBA1736,AUTHORIZED,LA,PLANNER,884852
3/10/2020 15:49,LOGIN,HBA1717,AUTHORIZED,LA,PLANNER,884688
3/10/2020 15:49,LOGOUT,HBA2162,LIMITED,LA,CONTRACTOR TECHNICIAN,884870
3/10/2020 15:49,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,885055
3/10/2020 15:50,LOGOUT,HBA1637,AUTHORIZED,LA,PLANNER,884945
3/10/2020 15:50,TIMEOUT,HBA1854,LIMITED,TX,CONTRACTOR,885303
3/10/2020 15:51,LOGIN,HBA1958,LIMITED,LA,QUICK REPORTING USER,885317
3/10/2020 15:51,LOGOUT,HBA1958,LIMITED,LA,QUICK REPORTING USER,885317
3/10/2020 15:51,LOGIN,HBA1958,LIMITED,LA,QUICK REPORTING USER,885318
3/10/2020 15:51,LOGIN,HBA1958,LIMITED,LA,QUICK REPORTING USER,885319
3/10/2020 15:51,LOGIN,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,884949
3/10/2020 15:51,LOGOUT,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,884949
3/10/2020 15:51,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,884675
3/10/2020 15:51,LOGIN,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,884950
3/10/2020 15:52,TIMEOUT,HBA2124,AUTHORIZED,LA,PLANNER,884943
3/10/2020 15:52,LOGOUT,HBA2030,LIMITED,LA,MAINTENANCE TECHNICIAN,885056
3/10/2020 15:52,TIMEOUT,HBA2120,LIMITED,TX,MAINTENANCE TECHNICIAN,884939
3/10/2020 15:52,LOGIN,HBA1738,LIMITED,LA,CONTRACTOR SUPERVISOR,885320
3/10/2020 15:52,LOGIN,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,885235
3/10/2020 15:52,TIMEOUT,HBA1715,AUTHORIZED,LA,STOREROOM CLERK,885231
3/10/2020 15:53,LOGIN,HBA1811,LIMITED,LA,CONTRACTOR TECHNICIAN,884951
3/10/2020 15:53,LOGIN,HBA2125,LIMITED,LA,MAINTENANCE TECHNICIAN,885321
3/10/2020 15:53,LOGIN,HBA2124,AUTHORIZED,LA,PLANNER,884952
3/10/2020 15:54,TIMEOUT,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,884950
3/10/2020 15:54,LOGIN,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,884953
3/10/2020 15:54,LOGOUT,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,884953
3/10/2020 15:54,LOGIN,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,884954
3/10/2020 15:54,TIMEOUT,HBA2170,LIMITED,TX,QUICK REPORTING USER,885132
3/10/2020 15:54,LOGOUT,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,885053
3/10/2020 15:54,LOGIN,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,885057
3/10/2020 15:55,LOGOUT,HBA2121,AUTHORIZED,LA,STOREROOM CLERK,884933
3/10/2020 15:55,LOGIN,HBA1864,AUTHORIZED,TX,PLANNER,884791
3/10/2020 15:56,TIMEOUT,HBA1958,LIMITED,LA,QUICK REPORTING USER,885319
3/10/2020 15:56,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,885058
3/10/2020 15:56,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,885059
3/10/2020 15:56,LOGIN,HBA2059,LIMITED,LA,QUICK REPORTING USER,885236
3/10/2020 15:57,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,884792
3/10/2020 15:57,LOGOUT,HBA2125,LIMITED,LA,MAINTENANCE TECHNICIAN,885321
3/10/2020 15:57,TIMEOUT,HBA1616,EXPRESS,TX,MAINTENANCE TECHNICIAN,884777
3/10/2020 15:58,TIMEOUT,HBA1790,LIMITED,TX,SENIOR STOREROOM CLERK,885309
3/10/2020 15:58,LOGIN,HBA1957,LIMITED,TX,MAINTENANCE TECHNICIAN,884690
3/10/2020 15:58,LOGIN,HBA1957,LIMITED,TX,MAINTENANCE TECHNICIAN,884691
3/10/2020 15:58,LOGIN,HBA1922,LIMITED,LA,CONTRACTOR SUPERVISOR,884955
3/10/2020 15:58,LOGIN,HBA2057,LIMITED,LA,CONTRACTOR SUPERVISOR,885149
3/10/2020 15:58,LOGOUT,HBA1717,AUTHORIZED,LA,PLANNER,884688
3/10/2020 15:58,TIMEOUT,HBA1811,LIMITED,LA,CONTRACTOR TECHNICIAN,884951
3/10/2020 15:59,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,885058
3/10/2020 15:59,TIMEOUT,HBA2078,LIMITED,LA,CONTRACTOR TECHNICIAN,885044
3/10/2020 15:59,TIMEOUT,HBA2067,LIMITED,TX,MAINTENANCE TECHNICIAN,885046
3/10/2020 15:59,TIMEOUT,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,884679
3/10/2020 16:00,LOGIN,HBA1841,LIMITED,TX,QUICK REPORTING USER,885150
3/10/2020 16:00,TIMEOUT,HBA1965,LIMITED,LA,MAINTENANCE TECHNICIAN,884861
3/10/2020 16:00,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,884792
3/10/2020 16:00,TIMEOUT,HBA1650,AUTHORIZED,TX,STOREROOM CLERK,884865
3/10/2020 16:00,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,885059
3/10/2020 16:01,LOGIN,HBA1852,LIMITED,LA,MAINTENANCE TECHNICIAN,885060
3/10/2020 16:01,LOGIN,HBA2160,LIMITED,LA,CONTRACTOR SUPERVISOR,885061
3/10/2020 16:01,TIMEOUT,HBA1701,LIMITED,LA,CONTRACTOR TECHNICIAN,884680
3/10/2020 16:01,LOGOUT,HBA2059,LIMITED,LA,QUICK REPORTING USER,885236
3/10/2020 16:02,LOGIN,HBA1839,AUTHORIZED,LA,MASTER DATA,885062
3/10/2020 16:02,LOGIN,HBA1985,AUTHORIZED,TX,STOREROOM CLERK,884956
3/10/2020 16:02,TIMEOUT,HBA1828,LIMITED,LA,CONTRACTOR TECHNICIAN,884784
3/10/2020 16:03,TIMEOUT,HBA2057,LIMITED,LA,CONTRACTOR SUPERVISOR,885149
3/10/2020 16:03,TIMEOUT,HBA1730,LIMITED,TX,MAINTENANCE TECHNICIAN,885016
3/10/2020 16:03,TIMEOUT,HBA1894,AUTHORIZED,TX,PLANNER,884844
3/10/2020 16:03,LOGIN,HBA1937,LIMITED,TX,MAINTENANCE TECHNICIAN,884957
3/10/2020 16:03,LOGOUT,HBA2031,AUTHORIZED,TX,MASTER DATA,884686
3/10/2020 16:04,TIMEOUT,HBA2065,AUTHORIZED,TX,CONTRACTOR TECHNICIAN,884854
3/10/2020 16:04,LOGIN,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884871
3/10/2020 16:04,LOGOUT,HBA1852,LIMITED,LA,MAINTENANCE TECHNICIAN,885060
3/10/2020 16:04,LOGOUT,HBA2160,LIMITED,LA,CONTRACTOR SUPERVISOR,885061
3/10/2020 16:05,LOGIN,HBA1897,AUTHORIZED,LA,PLANNER,884692
3/10/2020 16:05,TIMEOUT,HBA2099,AUTHORIZED,LA,ENGINEER,885148
3/10/2020 16:06,LOGIN,HBA1846,AUTHORIZED,LA,STOREROOM CLERK,884872
3/10/2020 16:07,TIMEOUT,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884871
3/10/2020 16:07,TIMEOUT,HBA1612,LIMITED,TX,MAINTENANCE TECHNICIAN,884092
3/10/2020 16:08,TIMEOUT,HBA1857,LIMITED,LA,CONTRACTOR SUPERVISOR,884677
3/10/2020 16:09,TIMEOUT,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,885050
3/10/2020 16:09,LOGIN,HBA1734,LIMITED,TX,MAINTENANCE TECHNICIAN,885063
3/10/2020 16:09,LOGIN,HBA1658,AUTHORIZED,LA,IT ANALYST,884958
3/10/2020 16:09,TIMEOUT,HBA1937,LIMITED,TX,MAINTENANCE TECHNICIAN,884957
3/10/2020 16:09,LOGIN,HBA2031,AUTHORIZED,TX,MASTER DATA,884693
3/10/2020 16:10,LOGIN,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884873
3/10/2020 16:10,LOGOUT,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884873
3/10/2020 16:10,LOGIN,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884874
3/10/2020 16:10,LOGIN,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,885064
3/10/2020 16:10,TIMEOUT,HBA1675,LIMITED,TX,MAINTENANCE TECHNICIAN,884644
3/10/2020 16:10,LOGOUT,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,885064
3/10/2020 16:10,TIMEOUT,HBA2143,LIMITED,LA,MAINTENANCE TECHNICIAN,884685
3/10/2020 16:10,LOGIN,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,885065
3/10/2020 16:11,LOGOUT,HBA1860,LIMITED,LA,MAINTENANCE TECHNICIAN,885232
3/10/2020 16:11,LOGIN,HBA2086,AUTHORIZED,TX,MASTER DATA,884875
3/10/2020 16:11,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,884793
3/10/2020 16:11,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,884794
3/10/2020 16:12,TIMEOUT,HBA1609,LIMITED,LA,CONTRACTOR SUPERVISOR,884739
3/10/2020 16:13,LOGIN,HBA2070,AUTHORIZED,TX,MASTER DATA,884795
3/10/2020 16:13,LOGOUT,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,885057
3/10/2020 16:14,TIMEOUT,HBA2113,AUTHORIZED,LA,STOREROOM CLERK,885233
3/10/2020 16:15,TIMEOUT,HBA1926,AUTHORIZED,LA,PLANNER,885222
3/10/2020 16:15,TIMEOUT,HBA1734,LIMITED,TX,MAINTENANCE TECHNICIAN,885145
3/10/2020 16:15,TIMEOUT,HBA1734,LIMITED,TX,MAINTENANCE TECHNICIAN,885063
3/10/2020 16:15,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,884793
3/10/2020 16:15,LOGIN,HBA2028,AUTHORIZED,TX,MASTER DATA,884694
3/10/2020 16:15,LOGIN,HBA2066,AUTHORIZED,TX,PLANNER,885238
3/10/2020 16:16,LOGOUT,HBA1794,LIMITED,LA,MAINTENANCE SUPERVISOR,884869
3/10/2020 16:16,TIMEOUT,HBA1892,LIMITED,TX,MAINTENANCE TECHNICIAN,885230
3/10/2020 16:16,LOGIN,HBA1888,EXPRESS,TX,MAINTENANCE TECHNICIAN,885239
3/10/2020 16:16,TIMEOUT,HBA2066,AUTHORIZED,TX,PLANNER,885238
3/10/2020 16:17,TIMEOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,884779
3/10/2020 16:18,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,884794
3/10/2020 16:18,LOGIN,HBA1883,LIMITED,LA,MAINTENANCE TECHNICIAN,884876
3/10/2020 16:18,TIMEOUT,HBA1780,LIMITED,LA,MAINTENANCE SUPERVISOR,885234
3/10/2020 16:18,LOGOUT,HBA2031,AUTHORIZED,TX,MASTER DATA,884693
3/10/2020 16:19,TIMEOUT,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,884954
3/10/2020 16:19,TIMEOUT,HBA1988,LIMITED,LA,CONTRACTOR SUPERVISOR,884907
3/10/2020 16:19,LOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,885051
3/10/2020 16:19,LOGOUT,HBA2028,AUTHORIZED,TX,MASTER DATA,884694
3/10/2020 16:20,TIMEOUT,HBA1686,AUTHORIZED,LA,PLANNER,885311
3/10/2020 16:20,TIMEOUT,HBA2153,LIMITED,TX,CONTRACTOR,885315
3/10/2020 16:20,LOGIN,HBA2023,AUTHORIZED,TX,PLANNER,884959
3/10/2020 16:20,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884877
3/10/2020 16:20,LOGOUT,HBA1954,LIMITED,TX,QUICK REPORTING USER,884877
3/10/2020 16:20,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884878
3/10/2020 16:20,LOGIN,HBA2023,AUTHORIZED,TX,PLANNER,885324
3/10/2020 16:21,TIMEOUT,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,885306
3/10/2020 16:21,LOGIN,HBA2023,AUTHORIZED,TX,PLANNER,884960
3/10/2020 16:21,TIMEOUT,HBA1958,LIMITED,LA,QUICK REPORTING USER,885318
3/10/2020 16:21,LOGIN,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,885325
3/10/2020 16:21,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,884961
3/10/2020 16:21,LOGIN,HBA2023,AUTHORIZED,TX,PLANNER,884962
3/10/2020 16:22,LOGIN,HBA2003,AUTHORIZED,LA,SCHEDULER,885326
3/10/2020 16:22,TIMEOUT,HBA2160,LIMITED,LA,CONTRACTOR SUPERVISOR,884862
3/10/2020 16:22,LOGIN,HBA1837,LIMITED,LA,CONTRACTOR SUPERVISOR,884879
3/10/2020 16:22,LOGIN,HBA1722,AUTHORIZED,LA,IT SECURITY,884880
3/10/2020 16:22,SYSLOGOUT,HBA2124,AUTHORIZED,LA,PLANNER,884926
3/10/2020 16:23,TIMEOUT,HBA2008,LIMITED,LA,CONTRACTOR SUPERVISOR,885307
3/10/2020 16:23,TIMEOUT,HBA1650,AUTHORIZED,TX,STOREROOM CLERK,884864
3/10/2020 16:23,LOGIN,HBA1626,EXPRESS,TX,MAINTENANCE TECHNICIAN,885327
3/10/2020 16:24,LOGOUT,HBA1839,AUTHORIZED,LA,MASTER DATA,885062
3/10/2020 16:24,TIMEOUT,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884874
3/10/2020 16:24,LOGOUT,HBA1883,LIMITED,LA,MAINTENANCE TECHNICIAN,884876
3/10/2020 16:24,TIMEOUT,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,885235
3/10/2020 16:24,TIMEOUT,HBA1861,LIMITED,LA,CONTRACTOR SUPERVISOR,884787
3/10/2020 16:24,LOGIN,HBA2134,LIMITED,TX,ACCOUNTING,885240
3/10/2020 16:24,LOGOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,884785
3/10/2020 16:24,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,884961
3/10/2020 16:25,TIMEOUT,HBA1837,LIMITED,LA,CONTRACTOR SUPERVISOR,884879
3/10/2020 16:25,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884695
3/10/2020 16:25,LOGIN,HBA1635,LIMITED,LA,MAINTENANCE TECHNICIAN,884881
3/10/2020 16:25,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,884796
3/10/2020 16:25,LOGIN,HBA2057,LIMITED,LA,CONTRACTOR SUPERVISOR,885328
3/10/2020 16:26,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,885241
3/10/2020 16:27,LOGIN,HBA1725,LIMITED,TX,MAINTENANCE SUPERVISOR,884696
3/10/2020 16:27,LOGIN,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884882
3/10/2020 16:27,LOGOUT,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884882
3/10/2020 16:27,LOGIN,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884883
3/10/2020 16:28,LOGIN,HBA1928,LIMITED,LA,CONTRACTOR SUPERVISOR,884963
3/10/2020 16:28,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,884884
3/10/2020 16:28,LOGIN,HBA1744,LIMITED,LA,MAINTENANCE TECHNICIAN,885066
3/10/2020 16:28,LOGIN,HBA1841,LIMITED,TX,QUICK REPORTING USER,885329
3/10/2020 16:28,LOGIN,HBA1841,LIMITED,TX,QUICK REPORTING USER,885242
3/10/2020 16:28,TIMEOUT,HBA1957,LIMITED,TX,MAINTENANCE TECHNICIAN,884691
3/10/2020 16:28,LOGIN,HBA1841,LIMITED,TX,QUICK REPORTING USER,884697
3/10/2020 16:29,TIMEOUT,HBA1922,LIMITED,LA,CONTRACTOR SUPERVISOR,884955
3/10/2020 16:29,LOGOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,884796
3/10/2020 16:29,LOGOUT,HBA2003,AUTHORIZED,LA,SCHEDULER,885326
3/10/2020 16:30,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,885067
3/10/2020 16:30,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,885330
3/10/2020 16:31,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,884884
3/10/2020 16:31,LOGOUT,HBA1888,EXPRESS,TX,MAINTENANCE TECHNICIAN,885239
3/10/2020 16:32,LOGOUT,HBA1928,LIMITED,LA,CONTRACTOR SUPERVISOR,884963
3/10/2020 16:32,TIMEOUT,HBA1841,LIMITED,TX,QUICK REPORTING USER,885150
3/10/2020 16:32,TIMEOUT,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,884883
3/10/2020 16:32,LOGIN,HBA2113,AUTHORIZED,LA,STOREROOM CLERK,885243
3/10/2020 16:32,LOGOUT,HBA2113,AUTHORIZED,LA,STOREROOM CLERK,885243
3/10/2020 16:32,LOGIN,HBA2113,AUTHORIZED,LA,STOREROOM CLERK,885244
3/10/2020 16:32,LOGIN,HBA2023,AUTHORIZED,TX,PLANNER,884885
3/10/2020 16:32,LOGIN,HBA1928,LIMITED,LA,CONTRACTOR SUPERVISOR,884964
3/10/2020 16:33,LOGIN,HBA1744,LIMITED,LA,MAINTENANCE TECHNICIAN,885245
3/10/2020 16:33,LOGOUT,HBA1744,LIMITED,LA,MAINTENANCE TECHNICIAN,885245
3/10/2020 16:33,LOGIN,HBA1744,LIMITED,LA,MAINTENANCE TECHNICIAN,885246
3/10/2020 16:33,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,885247
3/10/2020 16:33,LOGIN,HBA1804,AUTHORIZED,TX,IT ANALYST,885331
3/10/2020 16:34,LOGIN,HBA1839,AUTHORIZED,LA,MASTER DATA,885068
3/10/2020 16:34,TIMEOUT,HBA2057,LIMITED,LA,CONTRACTOR SUPERVISOR,885328
3/10/2020 16:34,LOGOUT,HBA1839,AUTHORIZED,LA,MASTER DATA,885068
3/10/2020 16:34,TIMEOUT,HBA2023,AUTHORIZED,TX,PLANNER,884885
3/10/2020 16:34,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,885248
3/10/2020 16:34,LOGIN,HBA1650,AUTHORIZED,TX,STOREROOM CLERK,884886
3/10/2020 16:35,LOGIN,HBA1781,AUTHORIZED,LA,IT SECURITY,885249
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,885069
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,885332
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884698
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,885250
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884699
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884887
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884700
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,885070
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,885333
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,885334
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,885251
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884888
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884797
3/10/2020 16:35,TIMEOUT,HBA2023,AUTHORIZED,TX,PLANNER,884960
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884965
3/10/2020 16:35,LOGIN,HBA1954,LIMITED,TX,QUICK REPORTING USER,884966
3/10/2020 16:35,TIMEOUT,HBA1864,AUTHORIZED,TX,PLANNER,884791
3/10/2020 16:36,LOGOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,885241
3/10/2020 16:36,TIMEOUT,HBA1656,AUTHORIZED,TX,PLANNER,884682
3/10/2020 16:36,LOGOUT,HBA1928,LIMITED,LA,CONTRACTOR SUPERVISOR,884964
3/10/2020 16:37,TIMEOUT,HBA2023,AUTHORIZED,TX,PLANNER,885142
3/10/2020 16:37,TIMEOUT,HBA1725,LIMITED,TX,MAINTENANCE SUPERVISOR,884696
3/10/2020 16:37,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,885248
3/10/2020 16:37,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,885247
3/10/2020 16:38,LOGIN,HBA1734,LIMITED,TX,MAINTENANCE TECHNICIAN,885071
3/10/2020 16:38,LOGOUT,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,885065
3/10/2020 16:38,LOGOUT,HBA1635,LIMITED,LA,MAINTENANCE TECHNICIAN,884881
3/10/2020 16:38,LOGIN,HBA1734,LIMITED,TX,MAINTENANCE TECHNICIAN,884967
3/10/2020 16:38,TIMEOUT,HBA2070,AUTHORIZED,TX,MASTER DATA,884795
3/10/2020 16:38,LOGIN,HBA2028,AUTHORIZED,TX,MASTER DATA,884798
3/10/2020 16:38,TIMEOUT,HBA1804,AUTHORIZED,TX,IT ANALYST,885331
3/10/2020 16:39,LOGIN,HBA1734,LIMITED,TX,MAINTENANCE TECHNICIAN,885335
3/10/2020 16:39,SYSLOGOUT,HBA2023,AUTHORIZED,TX,PLANNER,884577
3/10/2020 16:39,LOGIN,HBA1921,EXPRESS,TX,MAINTENANCE TECHNICIAN,885402
3/10/2020 16:40,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,884889
3/10/2020 16:40,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,884890
3/10/2020 16:40,LOGOUT,HBA1744,LIMITED,LA,MAINTENANCE TECHNICIAN,885246
3/10/2020 16:40,LOGOUT,HBA1921,EXPRESS,TX,MAINTENANCE TECHNICIAN,885402
3/10/2020 16:40,LOGIN,HBA1921,EXPRESS,TX,MAINTENANCE TECHNICIAN,885403
3/10/2020 16:40,LOGOUT,HBA1921,EXPRESS,TX,MAINTENANCE TECHNICIAN,885403
3/10/2020 16:40,LOGIN,HBA1921,EXPRESS,TX,MAINTENANCE TECHNICIAN,885404
3/10/2020 16:40,LOGIN,HBA1985,AUTHORIZED,TX,STOREROOM CLERK,885072
3/10/2020 16:40,TIMEOUT,HBA1911,AUTHORIZED,TX,PLANNER,885316
3/10/2020 16:41,TIMEOUT,HBA2086,AUTHORIZED,TX,MASTER DATA,884875
3/10/2020 16:42,TIMEOUT,HBA1658,AUTHORIZED,LA,IT ANALYST,884958
3/10/2020 16:43,TIMEOUT,HBA1738,LIMITED,LA,CONTRACTOR SUPERVISOR,885320
3/10/2020 16:43,LOGIN,HBA2003,AUTHORIZED,LA,SCHEDULER,885337
3/10/2020 16:43,LOGIN,HBA2003,AUTHORIZED,LA,SCHEDULER,885252
3/10/2020 16:44,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,884890
3/10/2020 16:44,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,884889
3/10/2020 16:44,LOGIN,HBA1650,AUTHORIZED,TX,STOREROOM CLERK,884891
3/10/2020 16:44,LOGIN,HBA1612,LIMITED,TX,MAINTENANCE TECHNICIAN,884968
3/10/2020 16:44,TIMEOUT,HBA2050,LIMITED,LA,CONTRACTOR TECHNICIAN,884866
3/10/2020 16:46,TIMEOUT,HBA1612,LIMITED,TX,MAINTENANCE TECHNICIAN,884789
3/10/2020 16:46,LOGIN,HBA2135,LIMITED,LA,MAINTENANCE TECHNICIAN,884799
3/10/2020 16:46,SYSLOGOUT,HBA2144,AUTHORIZED,TX,MASTER DATA,884774
3/10/2020 16:47,LOGOUT,HBA2003,AUTHORIZED,LA,SCHEDULER,885252
3/10/2020 16:47,LOGOUT,HBA2003,AUTHORIZED,LA,SCHEDULER,885337
3/10/2020 16:47,LOGIN,HBA2003,AUTHORIZED,LA,SCHEDULER,885338
3/10/2020 16:47,TIMEOUT,HBA2042,AUTHORIZED,TX,SCHEDULER,884674
3/10/2020 16:47,SYSLOGOUT,HBA1988,LIMITED,LA,CONTRACTOR SUPERVISOR,884907
3/10/2020 16:48,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,884969
3/10/2020 16:49,SYSLOGOUT,HBA1827,AUTHORIZED,LA,PLANNER,884768
3/10/2020 16:50,SYSLOGOUT,HBA2121,AUTHORIZED,LA,STOREROOM CLERK,884933
3/10/2020 16:51,LOGOUT,HBA2003,AUTHORIZED,LA,SCHEDULER,885338
3/10/2020 16:51,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,884970
3/10/2020 16:52,LOGOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,884969
3/10/2020 16:52,TIMEOUT,HBA1769,AUTHORIZED,TX,PLANNER,884729
